date,fuel,generation
2019-02-01,OTH,1016226.258
2019-02-01,PC,691973.184
2019-02-01,RFO,345713.729
2019-02-01,SUN,3835772.807
2019-02-01,WND,22622753.423
2019-02-01,WOC,704322.51
2019-02-01,WOO,99060.054
2019-02-01,WWW,3043094.727
2019-03-01,COL,77623002.597
2019-03-01,DFO,378866.59
2019-03-01,GEO,1422498.518
2019-03-01,HYC,26334158.128
2019-03-01,MLG,1398070.087
2019-03-01,NG,116089345.54
2019-03-01,NUC,65079691.0
2019-03-01,OOG,1085547.93
2019-03-01,ORW,226523.283
2019-03-01,OTH,1091762.929
2019-03-01,PC,573900.751
2019-03-01,RFO,372713.917
2019-03-01,SUN,5898625.632
2019-03-01,WND,25772678.421
2019-03-01,WOC,760909.601
2019-03-01,WOO,78618.135
2019-03-01,WWW,3216637.661
2019-04-01,COL,59450163.894
2019-04-01,DFO,323337.418
2019-04-01,GEO,1254003.373
2019-04-01,HYC,27820663.461
2019-04-01,MLG,1301795.748
2019-04-01,NG,104395136.232
2019-04-01,NUC,60595335.0
2019-04-01,OOG,948131.733
2019-04-01,ORW,207774.202
2019-04-01,OTH,1029657.418
2019-04-01,PC,400687.087
2019-04-01,RFO,376909.43200000003
2019-04-01,SUN,6752276.384
2019-04-01,WND,28915306.034
2019-04-01,WOC,514253.266
2019-04-01,WOO,95344.099
2019-04-01,WWW,2807572.209
2019-05-01,COL,71372680.676
2019-05-01,DFO,415522.332
2019-05-01,GEO,1341835.617
2019-05-01,HYC,31982241.742
2019-05-01,MLG,1384754.4
2019-05-01,NG,117343733.664
2019-05-01,NUC,67144028.0
2019-05-01,OOG,1054448.136
2019-05-01,ORW,179197.823
2019-05-01,OTH,1129742.756
2019-05-01,PC,737395.867
2019-05-01,RFO,444706.749
2019-05-01,SUN,7161896.975
2019-05-01,WND,25779386.964
2019-05-01,WOC,539360.156
2019-05-01,WOO,86702.792
2019-05-01,WWW,3051317.858
2019-06-01,COL,77934482.191
2019-06-01,DFO,404379.425
2019-06-01,GEO,1328263.266
2019-06-01,HYC,28077959.574
2019-06-01,MLG,1390548.518
2019-06-01,NG,138105557.588
2019-06-01,NUC,68816664.0
2019-06-01,OOG,1009213.753
2019-06-01,ORW,190793.401
2019-06-01,OTH,1115332.48
2019-06-01,PC,562903.233
2019-06-01,RFO,480165.658
2019-06-01,SUN,7971092.98
2019-06-01,WND,22445978.491
2019-06-01,WOC,626634.047
2019-06-01,WOO,88526.469
2019-06-01,WWW,3158713.226
2019-07-01,COL,100331428.858
2019-07-01,DFO,393072.629
2019-07-01,GEO,1375359.66
2019-07-01,HYC,24875551.431
2019-07-01,MLG,1422608.872
2019-07-01,NG,172299770.589
2019-07-01,NUC,72198595.0
2019-07-01,OOG,1185362.37
2019-07-01,ORW,194272.493
2019-07-01,OTH,1173133.593
2019-07-01,PC,790804.563
2019-07-01,RFO,526662.262
2019-07-01,SUN,8132640.794
2019-07-01,WND,22100722.067
2019-07-01,WOC,444308.505
2019-07-01,WOO,89151.599
2019-07-01,WWW,3498409.122
2019-08-01,COL,93587685.552
2019-08-01,DFO,394705.472
2019-08-01,GEO,1393152.403
2019-08-01,HYC,22578841.12
2019-08-01,MLG,1431902.028
2019-08-01,NG,175281570.594
2019-08-01,NUC,71910684.0
2019-08-01,OOG,1147350.575
2019-08-01,ORW,203815.162
2019-08-01,OTH,1223906.524
2019-08-01,PC,683973.189
2019-08-01,RFO,565811.673
2019-08-01,SUN,7876553.711
2019-08-01,WND,19978030.725
2019-08-01,WOC,462289.912
2019-08-01,WOO,92223.721
2019-08-01,WWW,3538620.479
2019-09-01,COL,85371535.184
2019-09-01,DFO,363879.547
2019-09-01,GEO,1367611.98
2019-09-01,HYC,18525896.41
2019-09-01,MLG,1350458.855
2019-09-01,NG,149955153.273
2019-09-01,NUC,66088743.0
2019-09-01,OOG,1111969.99
2019-09-01,ORW,179137.865
2019-09-01,OTH,1157479.186
2019-09-01,PC,580756.723
2019-09-01,RFO,474425.689
2019-09-01,SUN,6817219.921
2019-09-01,WND,24513467.859
2019-09-01,WOC,348871.169
2019-09-01,WOO,99623.107
2019-09-01,WWW,3210844.678
2019-10-01,COL,66313526.924
2019-10-01,DFO,376860.909
2019-10-01,GEO,1141051.595
2019-10-01,HYC,18306036.868
2019-10-01,MLG,1367618.879
2019-10-01,NG,131126368.898
2019-10-01,NUC,62043154.0
2019-10-01,OOG,923964.247
2019-10-01,ORW,205774.883
2019-10-01,OTH,1112271.111
2019-10-01,PC,199933.53399999999
2019-10-01,RFO,475913.75399999996
2019-10-01,SUN,6093466.466
2019-10-01,WND,27624519.307
2019-10-01,WOC,470551.234
2019-10-01,WOO,103092.67
2019-10-01,WWW,3062938.811
2019-11-01,COL,75006186.098
2019-11-01,DFO,410561.26
2019-11-01,GEO,983531.616
2019-11-01,HYC,20217718.765
2019-11-01,MLG,1327950.843
2019-11-01,NG,117983475.616
2019-11-01,NUC,64127144.0
2019-11-01,OOG,1046536.028
2019-11-01,ORW,197506.15099999998
2019-11-01,OTH,1095902.308
2019-11-01,PC,333343.832
2019-11-01,RFO,435818.256
2019-11-01,SUN,4363992.89
2019-11-01,WND,25184358.873
2019-11-01,WOC,555809.856
2019-11-01,WOO,82065.259
2019-11-01,WWW,3136843.182
2019-12-01,COL,72001348.523
2019-12-01,DFO,433330.727
2019-12-01,GEO,1182894.271
2019-12-01,HYC,21478321.617
2019-12-01,MLG,1420604.275
2019-12-01,NG,132008982.897
2019-12-01,NUC,73073575.0
2019-12-01,OOG,1107317.718
2019-12-01,ORW,212652.112
2019-12-01,OTH,1152343.413
2019-12-01,PC,462944.43700000003
2019-12-01,RFO,463602.765
2019-12-01,SUN,3453075.272
2019-12-01,WND,26643839.834
2019-12-01,WOC,613567.668
2019-12-01,WOO,101361.962
2019-12-01,WWW,3355044.25
2020-01-01,COL,64606718.753
2020-01-01,DFO,423943.085
2020-01-01,GEO,1147531.399
2020-01-01,HYC,24498074.819
2020-01-01,MLG,1441322.822
2020-01-01,NG,136136744.207
2020-01-01,NUC,74169646.0
2020-01-01,OOG,1155568.3
2020-01-01,ORW,213065.775
2020-01-01,OTH,1106141.122
2020-01-01,PC,633287.418
2020-01-01,RFO,441936.023
2020-01-01,SUN,4458877.431
2020-01-01,WND,28121411.375
2020-01-01,WOC,560202.826
2020-01-01,WOO,104509.77100000001
2020-01-01,WWW,3326080.963
2020-02-01,COL,55704208.663
2020-02-01,DFO,362443.895
2020-02-01,GEO,1230177.682
2020-02-01,HYC,25868240.871
2020-02-01,MLG,1318535.779
2020-02-01,NG,128068852.848
2020-02-01,NUC,65914163.0
2020-02-01,OOG,1152063.746
2020-02-01,ORW,193880.917
2020-02-01,OTH,986663.88
2020-02-01,PC,540085.946
2020-02-01,RFO,356984.998
2020-02-01,SUN,5561409.202
2020-02-01,WND,29110494.542
2020-02-01,WOC,537759.452
2020-02-01,WOO,86465.274
2020-02-01,WWW,3119953.05
2020-03-01,COL,50340927.083
2020-03-01,DFO,290784.386
2020-03-01,GEO,1465168.408
2020-03-01,HYC,23823190.476
2020-03-01,MLG,1445166.21
2020-03-01,NG,126239172.988
2020-03-01,NUC,64001719.0
2020-03-01,OOG,1047383.613
2020-03-01,ORW,201594.784
2020-03-01,OTH,1108819.643
2020-03-01,PC,704148.492
2020-03-01,RFO,358089.431
2020-03-01,SUN,6349644.642
2020-03-01,WND,29319782.932
2020-03-01,WOC,448651.134
2020-03-01,WOO,82512.999
2020-03-01,WWW,3170360.659
2020-04-01,COL,40323594.133
2020-04-01,DFO,272519.465
2020-04-01,GEO,1378947.295
2020-04-01,HYC,23194520.388
2020-04-01,MLG,1375481.976
2020-04-01,NG,110606496.99
2020-04-01,NUC,59181126.0
2020-04-01,OOG,802061.915
2020-04-01,ORW,182325.229
2020-04-01,OTH,1090599.443
2020-04-01,PC,614193.274
2020-04-01,RFO,331925.589
2020-04-01,SUN,7920729.1
2020-04-01,WND,29752228.971
2020-04-01,WOC,451091.523
2020-04-01,WOO,74086.238
2020-04-01,WWW,2844366.1520000002
2020-05-01,COL,46235695.961
2020-05-01,DFO,308386.42
2020-05-01,GEO,1362268.523
2020-05-01,HYC,29976362.194000002
2020-05-01,MLG,1399161.177
2020-05-01,NG,117215589.302
2020-05-01,NUC,64342898.0
2020-05-01,OOG,884257.878
2020-05-01,ORW,190580.568
2020-05-01,OTH,1107844.811
2020-05-01,PC,610285.54
2020-05-01,RFO,346862.16
2020-05-01,SUN,9653405.885
2020-05-01,WND,28377505.361
2020-05-01,WOC,351497.157
2020-05-01,WOO,78395.02900000001
2020-05-01,WWW,2919315.873
2020-06-01,COL,64958855.291999996
2020-06-01,DFO,364706.681
2020-06-01,GEO,1274121.483
2020-06-01,HYC,27999529.457
2020-06-01,MLG,1282776.238
2020-06-01,NG,143079628.512
2020-06-01,NUC,67215850.0
2020-06-01,OOG,866537.7119999999
2020-06-01,ORW,173802.528
2020-06-01,OTH,1036672.032
2020-06-01,PC,800756.038
2020-06-01,RFO,414286.113
2020-06-01,SUN,9654005.773
2020-06-01,WND,30212405.232
2020-06-01,WOC,332318.179
2020-06-01,WOO,70591.179
2020-06-01,WWW,2823490.088
2020-07-01,COL,89199155.977
2020-07-01,DFO,394920.025
2020-07-01,GEO,1331286.908
2020-07-01,HYC,26741938.647
2020-07-01,MLG,1368277.273
2020-07-01,NG,181590616.432
2020-07-01,NUC,69397637.0
2020-07-01,OOG,937327.4349999999
2020-07-01,ORW,173581.442
2020-07-01,OTH,1111670.8969999999
2020-07-01,PC,837223.962
2020-07-01,RFO,465798.156
2020-07-01,SUN,10609773.149
2020-07-01,WND,22866198.208
2020-07-01,WOC,512564.439
2020-07-01,WOO,76335.774
2020-07-01,WWW,3022627.723
2020-08-01,COL,90582325.33
2020-08-01,DFO,375308.188
2020-08-01,GEO,1323024.098
2020-08-01,HYC,23283711.314
2020-08-01,MLG,1389740.038
2020-08-01,NG,173661050.604
2020-08-01,NUC,68982187.0
2020-08-01,OOG,1093538.911
2020-08-01,ORW,171291.198
2020-08-01,OTH,1127181.294
2020-08-01,PC,787409.754
2020-08-01,RFO,464893.113
2020-08-01,SUN,9315421.56
2020-08-01,WND,23029331.902
2020-08-01,WOC,570588.809
2020-08-01,WOO,72718.669
2020-08-01,WWW,3159940.69
2020-09-01,COL,67900570.675
2020-09-01,DFO,290691.176
2020-09-01,GEO,1288004.694
2020-09-01,HYC,18678931.415
2020-09-01,MLG,1308869.39
2020-09-01,NG,141444122.298
2020-09-01,NUC,65727317.0
2020-09-01,OOG,1013377.186
2020-09-01,ORW,174219.732
2020-09-01,OTH,1037057.639
2020-09-01,PC,438947.761
2020-09-01,RFO,420470.973
2020-09-01,SUN,7732321.565
2020-09-01,WND,23185977.549
2020-09-01,WOC,529087.886
2020-09-01,WOO,79304.115
2020-09-01,WWW,2897133.137
2020-10-01,COL,59295997.039
2020-10-01,DFO,341123.838
2020-10-01,GEO,1287561.0489999999
2020-10-01,HYC,18810723.825
2020-10-01,MLG,1306267.189
2020-10-01,NG,131453672.159
2020-10-01,NUC,59362465.0
2020-10-01,OOG,918800.162
2020-10-01,ORW,182963.616
2020-10-01,OTH,1087496.871
2020-10-01,PC,350672.141
2020-10-01,RFO,466141.83
2020-10-01,SUN,7085184.866
2020-10-01,WND,28822662.686
2020-10-01,WOC,555480.231
2020-10-01,WOO,90664.889
2020-10-01,WWW,2840445.264
2020-11-01,COL,60800022.861
2020-11-01,DFO,333773.583
2020-11-01,GEO,1398789.141
2020-11-01,HYC,20892762.689
2020-11-01,MLG,1283545.499
2020-11-01,NG,109857161.152
2020-11-01,NUC,61762865.0
2020-11-01,OOG,950807.127
2020-11-01,ORW,169785.808
2020-11-01,OTH,1088914.775
2020-11-01,PC,612037.735
2020-11-01,RFO,396530.501
2020-11-01,SUN,5766519.39
2020-11-01,WND,33129405.102
2020-11-01,WOC,422876.118
2020-11-01,WOO,87548.087
2020-11-01,WWW,2951737.957
2020-12-01,COL,77986857.012
2020-12-01,DFO,412522.498
2020-12-01,GEO,1402816.32
2020-12-01,HYC,21507963.794
2020-12-01,MLG,1372923.771
2020-12-01,NG,127908770.297
2020-12-01,NUC,69872195.0
2020-12-01,OOG,999970.779
2020-12-01,ORW,177265.506
2020-12-01,OTH,1189923.683
2020-12-01,PC,750759.644
2020-12-01,RFO,449329.668
2020-12-01,SUN,5091422.558
2020-12-01,WND,32010645.171
2020-12-01,WOC,608802.771
2020-12-01,WOO,98452.091
2020-12-01,WWW,3149099.11
2021-01-01,COL,80656508.98900001
2021-01-01,DFO,370250.578
2021-01-01,GEO,1346782.876
2021-01-01,HYC,24560269.229
2021-01-01,MLG,1390011.82
2021-01-01,NG,126567156.225
2021-01-01,NUC,71762140.0
2021-01-01,OOG,1035557.72
2021-01-01,ORW,205023.2
2021-01-01,OTH,1131858.51
2021-01-01,PC,701650.333
2021-01-01,RFO,484279.357
2021-01-01,SUN,5559245.023
2021-01-01,WND,30060471.395
2021-01-01,WOC,618604.1849999999
2021-01-01,WOO,93008.886
2021-01-01,WWW,3229265.837
2021-02-01,COL,86839031.808
2021-02-01,DFO,972390.429
2021-02-01,GEO,1287250.452
2021-02-01,HYC,20136699.184
2021-02-01,MLG,1216177.178
2021-02-01,NG,111211195.931
2021-02-01,NUC,62954160.0
2021-02-01,OOG,820153.639
2021-02-01,ORW,183336.174
2021-02-01,OTH,943461.355
2021-02-01,PC,660313.054
2021-02-01,RFO,481606.943
2021-02-01,SUN,6330407.046
2021-02-01,WND,26715609.918
2021-02-01,WOC,637147.958
2021-02-01,WOO,144245.389
2021-02-01,WWW,2859314.824
2021-03-01,COL,61289890.423
2021-03-01,DFO,359913.308
2021-03-01,GEO,1241838.478
2021-03-01,HYC,21220597.715
2021-03-01,MLG,1365523.467
2021-03-01,NG,107047616.631
2021-03-01,NUC,63711756.0
2021-03-01,OOG,860337.686
2021-03-01,ORW,209298.468
2021-03-01,OTH,1089206.305
2021-03-01,PC,645108.968
2021-03-01,RFO,383212.607
2021-03-01,SUN,9296181.647
2021-03-01,WND,39205248.011
2021-03-01,WOC,640371.443
2021-03-01,WOO,80702.507
2021-03-01,WWW,3108800.278
2021-04-01,COL,53693116.929
2021-04-01,DFO,391422.17
2021-04-01,GEO,1287754.726
2021-04-01,HYC,19388944.529
2021-04-01,MLG,1286071.213
2021-04-01,NG,107465307.659
2021-04-01,NUC,57097079.0
2021-04-01,OOG,871313.315
2021-04-01,ORW,180242.537
2021-04-01,OTH,997775.318
2021-04-01,PC,422602.701
2021-04-01,RFO,351199.587
2021-04-01,SUN,10891714.086
2021-04-01,WND,36157806.757
2021-04-01,WOC,299704.032
2021-04-01,WOO,76937.472
2021-04-01,WWW,2785535.476
2021-05-01,COL,63357023.816
2021-05-01,DFO,393526.866
2021-05-01,GEO,1334537.067
2021-05-01,HYC,23309106.833
2021-05-01,MLG,1322888.072
2021-05-01,NG,114715154.091
2021-05-01,NUC,63394115.0
2021-05-01,OOG,915788.225
2021-05-01,ORW,191303.698
2021-05-01,OTH,1033751.861
2021-05-01,PC,533941.871
2021-05-01,RFO,385364.768
2021-05-01,SUN,12457160.45
2021-05-01,WND,33786507.901
2021-05-01,WOC,529043.246
2021-05-01,WOO,62568.855
2021-05-01,WWW,2966619.702
2021-06-01,COL,86701702.469
2021-06-01,DFO,423852.81799999997
2021-06-01,GEO,1277291.581
2021-06-01,HYC,23454254.922
2021-06-01,MLG,1290880.273
2021-06-01,NG,149385724.716
2021-06-01,NUC,66070373.0
2021-06-01,OOG,974083.284
2021-06-01,ORW,178749.526
2021-06-01,OTH,1042453.723
2021-06-01,PC,453234.878
2021-06-01,RFO,415700.36
2021-06-01,SUN,12196776.629
2021-06-01,WND,26671533.682
2021-06-01,WOC,573096.139
2021-06-01,WOO,96909.451
2021-06-01,WWW,3087725.476
2021-07-01,COL,100845414.238
2021-07-01,DFO,364804.3
2021-07-01,GEO,1350692.579
2021-07-01,HYC,22097677.931
2021-07-01,MLG,1317454.848
2021-07-01,NG,170198739.936
2021-07-01,NUC,68831593.0
2021-07-01,OOG,1046647.446
2021-07-01,ORW,179463.365
2021-07-01,OTH,1080853.036
2021-07-01,PC,680538.208
2021-07-01,RFO,426515.66000000003
2021-07-01,SUN,12191681.199
2021-07-01,WND,21715551.512
2021-07-01,WOC,692273.745
2021-07-01,WOO,96272.898
2021-07-01,WWW,3248115.563
2021-08-01,COL,101204823.969
2021-08-01,DFO,447982.115
2021-08-01,GEO,1336957.994
2021-08-01,HYC,20365823.558
2021-08-01,MLG,1294696.058
2021-08-01,NG,172730959.768
2021-08-01,NUC,69471331.0
2021-08-01,OOG,1031939.666
2021-08-01,ORW,174878.659
2021-08-01,OTH,1070085.278
2021-08-01,PC,746604.68
2021-08-01,RFO,627076.996
2021-08-01,SUN,11966827.817
2021-08-01,WND,27071122.038
2021-08-01,WOC,650601.941
2021-08-01,WOO,125801.065
2021-08-01,WWW,3314672.307
2021-09-01,COL,78349804.604
2021-09-01,DFO,356172.676
2021-09-01,GEO,1343211.123
2021-09-01,HYC,17023348.612
2021-09-01,MLG,1251191.719
2021-09-01,NG,138230583.563
2021-09-01,NUC,64520031.0
2021-09-01,OOG,984187.909
2021-09-01,ORW,185445.06399999998
2021-09-01,OTH,1003489.558
2021-09-01,PC,638034.912
2021-09-01,RFO,510512.876
2021-09-01,SUN,11214249.633
2021-09-01,WND,28997802.901
2021-09-01,WOC,540163.06
2021-09-01,WOO,94552.73
2021-09-01,WWW,3006605.202
2021-10-01,COL,62040435.791
2021-10-01,DFO,387974.001
2021-10-01,GEO,1318816.22
2021-10-01,HYC,17134347.767
2021-10-01,MLG,1251649.895
2021-10-01,NG,131877857.005
2021-10-01,NUC,58401112.0
2021-10-01,OOG,1062116.128
2021-10-01,ORW,188353.463
2021-10-01,OTH,1019894.72
2021-10-01,PC,654855.066
2021-10-01,RFO,429939.871
2021-10-01,SUN,9268038.549
2021-10-01,WND,32215111.44
2021-10-01,WOC,546475.046
2021-10-01,WOO,90252.887
2021-10-01,WWW,2835297.19
2021-11-01,COL,56851852.099
2021-11-01,DFO,412030.403
2021-11-01,GEO,1365571.971
2021-11-01,HYC,19375184.406
2021-11-01,MLG,1202811.874
2021-11-01,NG,122457376.709
2021-11-01,NUC,62758156.0
2021-11-01,OOG,870790.62
2021-11-01,ORW,190365.905
2021-11-01,OTH,1011806.424
2021-11-01,PC,783013.833
2021-11-01,RFO,398062.864
2021-11-01,SUN,7795101.002
2021-11-01,WND,35751090.637
2021-11-01,WOC,598448.185
2021-11-01,WOO,95707.985
2021-11-01,WWW,2890251.372
2021-12-01,COL,59286796.568
2021-12-01,DFO,472674.081
2021-12-01,GEO,1484421.933
2021-12-01,HYC,23563557.811
2021-12-01,MLG,1335766.166
2021-12-01,NG,127611333.755
2021-12-01,NUC,70719837.0
2021-12-01,OOG,929519.621
2021-12-01,ORW,200757.13999999998
2021-12-01,OTH,1114441.394
2021-12-01,PC,591313.4149999999
2021-12-01,RFO,415234.70900000003
2021-12-01,SUN,6090865.262
2021-12-01,WND,39849027.617
2021-12-01,WOC,756671.363
2021-12-01,WOO,96183.028
2021-12-01,WWW,3133940.81
2022-01-01,COL,86805278.432
2022-01-01,DFO,1605706.54
2022-01-01,GEO,1470141.19
2022-01-01,HYC,24197746.528
2022-01-01,MLG,1239442.6030000001
2022-01-01,NG,134973533.953
2022-01-01,NUC,70576875.0
2022-01-01,OOG,1004745.071
2022-01-01,ORW,192495.222
2022-01-01,OTH,1077234.772
2022-01-01,PC,563843.469
2022-01-01,RFO,1408150.0690000001
2022-01-01,SUN,7821625.735
2022-01-01,WND,37416320.517
2022-01-01,WOC,786588.397
2022-01-01,WOO,132002.303
2022-01-01,WWW,3105986.688
2022-02-01,COL,70314867.037
2022-02-01,DFO,577871.236
2022-02-01,GEO,1242884.411
2022-02-01,HYC,21320710.647
2022-02-01,MLG,1133521.412
2022-02-01,NG,114968209.957
2022-02-01,NUC,61852177.0
2022-02-01,OOG,885934.475
2022-02-01,ORW,172710.91700000002
2022-02-01,OTH,950098.827
2022-02-01,PC,621161.946
2022-02-01,RFO,498125.281
2022-02-01,SUN,9026759.389
2022-02-01,WND,37644626.075
2022-02-01,WOC,656398.473
2022-02-01,WOO,82032.541
2022-02-01,WWW,2897235.07
2022-03-01,COL,60475951.375
2022-03-01,DFO,470241.483
2022-03-01,GEO,1286337.311
2022-03-01,HYC,24436598.711
2022-03-01,MLG,1239192.459
2022-03-01,NG,112499829.048
2022-03-01,NUC,63158298.0
2022-03-01,OOG,952980.726
2022-03-01,ORW,187935.234
2022-03-01,OTH,1027981.411
2022-03-01,PC,499918.532
2022-03-01,RFO,450858.943
2022-03-01,SUN,11694222.076
2022-03-01,WND,43030547.968
2022-03-01,WOC,551850.696
2022-03-01,WOO,79474.74
2022-03-01,WWW,2933859.491
2022-04-01,COL,54788711.835
2022-04-01,DFO,347267.509
2022-04-01,GEO,1282078.574
2022-04-01,HYC,20065908.474
2022-04-01,MLG,1181839.487
2022-04-01,NG,105539087.665
2022-04-01,NUC,55300781.0
2022-04-01,OOG,921052.407
2022-04-01,ORW,160987.75
2022-04-01,OTH,990200.438
2022-04-01,PC,527866.981
2022-04-01,RFO,367812.971
2022-04-01,SUN,13401633.16
2022-04-01,WND,46167094.773
2022-04-01,WOC,560643.081
2022-04-01,WOO,71430.569
2022-04-01,WWW,2736435.612
2022-05-01,COL,61780198.575
2022-05-01,DFO,428665.073
2022-05-01,GEO,1327051.422
2022-05-01,HYC,23358867.939
2022-05-01,MLG,1214487.03
2022-05-01,NG,127109949.341
2022-05-01,NUC,63393518.49
2022-05-01,OOG,1036419.6869999999
2022-05-01,ORW,157163.711
2022-05-01,OTH,1031726.437
2022-05-01,PC,596467.195
2022-05-01,RFO,413571.945
2022-05-01,SUN,15120208.234
2022-05-01,WND,42123697.585
2022-05-01,WOC,755444.874
2022-05-01,WOO,43433.703
2022-05-01,WWW,2907377.385
2022-06-01,COL,72838975.003
2022-06-01,DFO,465220.537
2022-06-01,GEO,1276390.219
2022-06-01,HYC,25987913.568
2022-06-01,MLG,1207858.678
2022-06-01,NG,155531876.131
2022-06-01,NUC,65730001.0
2022-06-01,OOG,986728.359
2022-06-01,ORW,165609.857
2022-06-01,OTH,1025267.723
2022-06-01,PC,683495.677
2022-06-01,RFO,382610.583
2022-06-01,SUN,16052332.506
2022-06-01,WND,33767530.672
2022-06-01,WOC,624305.0109999999
2022-06-01,WOO,86917.247
2022-06-01,WWW,3044566.287
2022-07-01,COL,85706531.505
2022-07-01,DFO,460889.567
2022-07-01,GEO,1341476.799
2022-07-01,HYC,24567624.005
2022-07-01,MLG,1234145.166
2022-07-01,NG,189064535.615
2022-07-01,NUC,68856919.0
2022-07-01,OOG,1083796.005
2022-07-01,ORW,172903.477
2022-07-01,OTH,1060903.633
2022-07-01,PC,487867.57800000004
2022-07-01,RFO,515261.035
2022-07-01,SUN,15765470.965
2022-07-01,WND,29474978.245
2022-07-01,WOC,727050.15
2022-07-01,WOO,105849.673
2022-07-01,WWW,3276117.124
2022-08-01,COL,84493140.336
2022-08-01,DFO,441947.461
2022-08-01,GEO,1354009.764
2022-08-01,HYC,21133052.701
2022-08-01,MLG,1205437.272
2022-08-01,NG,188869090.02
2022-08-01,NUC,68896917.0
2022-08-01,OOG,1008194.939
2022-08-01,ORW,174396.619
2022-08-01,OTH,1007228.586
2022-08-01,PC,575875.588
2022-08-01,RFO,484304.046
2022-08-01,SUN,14502350.565
2022-08-01,WND,24718416.196
2022-08-01,WOC,723101.676
2022-08-01,WOO,106216.672
2022-08-01,WWW,3206240.632
2022-09-01,COL,64387043.214999996
2022-09-01,DFO,358824.062
2022-09-01,GEO,1329383.886
2022-09-01,HYC,17026245.406
2022-09-01,MLG,1155829.712
2022-09-01,NG,156968536.014
2022-09-01,NUC,63733186.0
2022-09-01,OOG,987014.693
2022-09-01,ORW,159188.271
2022-09-01,OTH,927801.685
2022-09-01,PC,648123.773
2022-09-01,RFO,530598.358
2022-09-01,SUN,13286135.219
2022-09-01,WND,27331133.557
2022-09-01,WOC,615427.277
2022-09-01,WOO,95031.871
2022-09-01,WWW,2864313.109
2022-10-01,COL,53616041.706
2022-10-01,DFO,370156.415
2022-10-01,GEO,1298471.846
2022-10-01,HYC,14368156.758
2022-10-01,MLG,1187713.381
2022-10-01,NG,133513161.683
2022-10-01,NUC,58952015.0
2022-10-01,OOG,968192.0160000001
2022-10-01,ORW,181682.415
2022-10-01,OTH,931239.827
2022-10-01,PC,609565.682
2022-10-01,RFO,539217.246
2022-10-01,SUN,11941501.553
2022-10-01,WND,32744634.148
2022-10-01,WOC,628269.428
2022-10-01,WOO,97146.404
2022-10-01,WWW,2625733.769
2022-11-01,COL,55732546.465
2022-11-01,DFO,400919.955
2022-11-01,GEO,1396719.147
2022-11-01,HYC,17898629.196
2022-11-01,MLG,1152289.015
2022-11-01,NG,127548578.565
2022-11-01,NUC,62051458.0
2022-11-01,OOG,910854.77
2022-11-01,ORW,166835.204
2022-11-01,OTH,947544.279
2022-11-01,PC,568134.115
2022-11-01,RFO,476357.496
2022-11-01,SUN,8402512.713
2022-11-01,WND,41198846.51
2022-11-01,WOC,673281.618
2022-11-01,WOO,80864.994
2022-11-01,WWW,2865475.727
2022-12-01,COL,72761295.985
2022-12-01,DFO,2036172.413
2022-12-01,GEO,1481984.431
2022-12-01,HYC,20429605.227
2022-12-01,MLG,1168161.019
2022-12-01,NG,140733271.566
2022-12-01,NUC,69100062.0
2022-12-01,OOG,977793.083
2022-12-01,ORW,181468.601
2022-12-01,OTH,959542.023
2022-12-01,PC,743536.792
2022-12-01,RFO,1059842.122
2022-12-01,SUN,6777135.754
2022-12-01,WND,38679531.949
2022-12-01,WOC,635751.363
2022-12-01,WOO,250566.49
2022-12-01,WWW,3005383.638
2023-01-01,COL,60875534.503
2023-01-01,DFO,399810.304
2023-01-01,GEO,1420005.0
2023-01-01,HYC,22756264.981
2023-01-01,MLG,1177991.985
2023-01-01,NG,138536923.201
2023-01-01,NUC,70870080.0
2023-01-01,OOG,944908.588
2023-01-01,ORW,167863.247
2023-01-01,OTH,975353.193
2023-01-01,PC,421461.12299999996
2023-01-01,RFO,483425.777
2023-01-01,SUN,7806264.836
2023-01-01,WND,38363817.886
2023-01-01,WOC,507949.868
2023-01-01,WOO,117816.136
2023-01-01,WWW,2919611.888
2023-02-01,COL,45762119.326
2023-02-01,DFO,486149.097
2023-02-01,GEO,1301543.0
2023-02-01,HYC,19962264.129
2023-02-01,MLG,1035029.139
2023-02-01,NG,125354843.692
2023-02-01,NUC,60811843.0
2023-02-01,OOG,891338.47
2023-02-01,ORW,174767.457
2023-02-01,OTH,885756.213
2023-02-01,PC,395006.565
2023-02-01,RFO,654485.799
2023-02-01,SUN,9434743.609
2023-02-01,WND,41424305.88
2023-02-01,WOC,621276.323
2023-02-01,WOO,105704.853
2023-02-01,WWW,2533086.138
2023-03-01,COL,49482905.507
2023-03-01,DFO,353044.616
2023-03-01,GEO,1441860.0
2023-03-01,HYC,21337009.402
2023-03-01,MLG,1116431.681
2023-03-01,NG,133742909.665
2023-03-01,NUC,62832611.0
2023-03-01,OOG,1028279.817
2023-03-01,ORW,161868.046
2023-03-01,OTH,918542.029
2023-03-01,PC,314480.935
2023-03-01,RFO,489061.932
2023-03-01,SUN,12213003.375
2023-03-01,WND,43583807.114
2023-03-01,WOC,619454.96
2023-03-01,WOO,89361.951
2023-03-01,WWW,2704426.094
2023-04-01,COL,39746126.139
2023-04-01,DFO,348127.972
2023-04-01,GEO,1355521.0
2023-04-01,HYC,19821255.252
2023-04-01,MLG,1032334.2
2023-04-01,NG,120037751.366
2023-04-01,NUC,56662458.0
2023-04-01,OOG,866362.8659999999
