date,fuel,generation
2018-11-01,MLG,3008099.626
2018-11-01,NG,216530024.034
2018-11-01,NUC,127908740.0
2018-11-01,OOG,2090238.97
2018-11-01,ORW,440489.722
2018-11-01,OTH,2149175.692
2018-11-01,PC,1311226.14
2018-11-01,RFO,922587.704
2018-11-01,SUN,7485529.818
2018-11-01,WND,44031467.798
2018-11-01,WOC,1679607.996
2018-11-01,WOO,148975.616
2018-11-01,WWW,6527141.904
2018-12-01,COL,198930228.056
2018-12-01,DFO,893615.732
2018-12-01,GEO,2892162.732
2018-12-01,HPS,-1044142.0
2018-12-01,HYC,45594322.636
2018-12-01,MLG,3133031.9359999998
2018-12-01,NG,219910193.366
2018-12-01,NUC,143314576.0
2018-12-01,OOG,2240997.286
2018-12-01,ORW,465541.064
2018-12-01,OTH,2278588.196
2018-12-01,PC,1589555.4340000001
2018-12-01,RFO,823032.068
2018-12-01,SUN,6219279.584
2018-12-01,WND,48612567.366
2018-12-01,WOC,1706972.092
2018-12-01,WOO,215836.26
2018-12-01,WWW,6808107.43
2019-01-01,COL,200063552.914
2019-01-01,DFO,1312594.146
2019-01-01,GEO,2779873.098
2019-01-01,HPS,-646018.0
2019-01-01,HYC,49595616.786
2019-01-01,MLG,2917065.302
2019-01-01,NG,243616554.718
2019-01-01,NUC,147401688.0
2019-01-01,OOG,2049352.492
2019-01-01,ORW,427430.428
2019-01-01,OTH,2387300.882
2019-01-01,PC,1600149.162
2019-01-01,RFO,1162448.954
2019-01-01,SUN,7160416.82
2019-01-01,WND,48602899.002
2019-01-01,WOC,1745856.1639999999
2019-01-01,WOO,350321.632
2019-01-01,WWW,6930568.246
2019-02-01,COL,158450173.062
2019-02-01,DFO,748077.978
2019-02-01,GEO,2585156.304
2019-02-01,HPS,-777438.0
2019-02-01,HYC,45761075.546
2019-02-01,MLG,2613238.9
2019-02-01,NG,224794318.374
2019-02-01,NUC,129429788.0
2019-02-01,OOG,1895267.118
2019-02-01,ORW,382181.184
2019-02-01,OTH,2005894.434
2019-02-01,PC,1383946.368
2019-02-01,RFO,684415.742
2019-02-01,SUN,7671545.614
2019-02-01,WND,45245506.846
2019-02-01,WOC,1408645.02
2019-02-01,WOO,197167.056
2019-02-01,WWW,6084505.454
2019-03-01,COL,155181420.626
2019-03-01,DFO,737909.142
2019-03-01,GEO,2844997.036
2019-03-01,HPS,-817884.0
2019-03-01,HYC,52667970.666
2019-03-01,MLG,2796140.174
2019-03-01,NG,232118292.564
2019-03-01,NUC,130159382.0
2019-03-01,OOG,2171095.86
2019-03-01,ORW,453046.566
2019-03-01,OTH,2154153.956
2019-03-01,PC,1147801.502
2019-03-01,RFO,738021.048
2019-03-01,SUN,11797251.264
2019-03-01,WND,51545356.842
2019-03-01,WOC,1521819.202
2019-03-01,WOO,156455.53
2019-03-01,WWW,6433275.322
2019-04-01,COL,118816412.728
2019-04-01,DFO,627108.518
2019-04-01,GEO,2508006.746
2019-04-01,HPS,-206442.0
2019-04-01,HYC,55640353.638000004
2019-04-01,MLG,2603591.496
2019-04-01,NG,208697264.138
2019-04-01,NUC,121161854.0
2019-04-01,OOG,1895364.236
2019-04-01,ORW,415548.404
2019-04-01,OTH,2029992.982
2019-04-01,PC,801374.174
2019-04-01,RFO,746718.708
2019-04-01,SUN,13504552.768
2019-04-01,WND,57830612.068
2019-04-01,WOC,1028506.532
2019-04-01,WOO,190053.28399999999
2019-04-01,WWW,5614350.418
2019-05-01,COL,142690530.04
2019-05-01,DFO,815356.004
2019-05-01,GEO,2683671.234
2019-05-01,HPS,-736562.0
2019-05-01,HYC,63964083.142
2019-05-01,MLG,2769508.8
2019-05-01,NG,234593297.984
2019-05-01,NUC,134247092.0
2019-05-01,OOG,2108024.7
2019-05-01,ORW,358102.336
2019-05-01,OTH,2233476.906
2019-05-01,PC,1474791.734
2019-05-01,RFO,885015.42
2019-05-01,SUN,14323793.95
2019-05-01,WND,51558773.928
2019-05-01,WOC,1078720.312
2019-05-01,WOO,172731.488
2019-05-01,WWW,6101237.286
2019-06-01,COL,155825740.458
2019-06-01,DFO,781948.726
2019-06-01,GEO,2656526.532
2019-06-01,HPS,-770592.0
2019-06-01,HYC,56155526.166
2019-06-01,MLG,2781097.036
2019-06-01,NG,276174837.508
2019-06-01,NUC,137609758.0
2019-06-01,OOG,2018082.172
2019-06-01,ORW,381586.802
2019-06-01,OTH,2202373.942
2019-06-01,PC,1125806.466
2019-06-01,RFO,954601.546
2019-06-01,SUN,15942185.96
2019-06-01,WND,44891940.982
2019-06-01,WOC,1253268.094
2019-06-01,WOO,176595.164
2019-06-01,WWW,6317426.452
2019-07-01,COL,200652954.32
2019-07-01,DFO,776774.712
2019-07-01,GEO,2750719.32
2019-07-01,HPS,-1244694.0
2019-07-01,HYC,49750796.874
2019-07-01,MLG,2845217.744
2019-07-01,NG,344563289.968
2019-07-01,NUC,144397190.0
2019-07-01,OOG,2370724.74
2019-07-01,ORW,388544.986
2019-07-01,OTH,2313345.12
2019-07-01,PC,1581609.126
2019-07-01,RFO,1053324.524
2019-07-01,SUN,16265281.588
2019-07-01,WND,44201444.134
2019-07-01,WOC,888617.01
2019-07-01,WOO,177824.856
2019-07-01,WWW,6996818.244
2019-08-01,COL,187160371.114
2019-08-01,DFO,782896.94
2019-08-01,GEO,2786304.806
2019-08-01,HPS,-1158024.0
2019-08-01,HYC,45157335.034
2019-08-01,MLG,2863804.056
2019-08-01,NG,350540495.242
2019-08-01,NUC,143821368.0
2019-08-01,OOG,2294701.15
2019-08-01,ORW,407630.324
2019-08-01,OTH,2421424.868
2019-08-01,PC,1367946.378
2019-08-01,RFO,1127651.23
2019-08-01,SUN,15753107.422
2019-08-01,WND,39956061.45
2019-08-01,WOC,919042.012
2019-08-01,WOO,183952.628
2019-08-01,WWW,7077240.958
2019-09-01,COL,170719812.582
2019-09-01,DFO,703006.908
2019-09-01,GEO,2735223.96
2019-09-01,HPS,-1342428.0
2019-09-01,HYC,37051520.022
2019-09-01,MLG,2700917.71
2019-09-01,NG,299876264.634
2019-09-01,NUC,132127160.0
2019-09-01,OOG,2223939.98
2019-09-01,ORW,358275.73
2019-09-01,OTH,2284120.394
2019-09-01,PC,1161513.446
2019-09-01,RFO,944410.804
2019-09-01,SUN,13634439.842
2019-09-01,WND,49026935.718
2019-09-01,WOC,693571.516
2019-09-01,WOO,198764.18399999998
2019-09-01,WWW,6421689.356
2019-10-01,COL,132613359.398
2019-10-01,DFO,730366.904
2019-10-01,GEO,2282103.19
2019-10-01,HPS,-745228.0
2019-10-01,HYC,36611625.814
2019-10-01,MLG,2735237.758
2019-10-01,NG,262226755.966
2019-10-01,NUC,124065244.0
2019-10-01,OOG,1847928.494
2019-10-01,ORW,411549.766
2019-10-01,OTH,2200135.084
2019-10-01,PC,399867.06799999997
2019-10-01,RFO,947795.3439999999
2019-10-01,SUN,12186932.932
2019-10-01,WND,55249038.614
2019-10-01,WOC,941102.468
2019-10-01,WOO,205597.252
2019-10-01,WWW,6125877.622
2019-11-01,COL,149987057.354
2019-11-01,DFO,771951.234
2019-11-01,GEO,1967063.232
2019-11-01,HPS,-1017550.0
2019-11-01,HYC,40435194.638
2019-11-01,MLG,2655901.686
2019-11-01,NG,235917452.026
2019-11-01,NUC,128250850.0
2019-11-01,OOG,2093072.056
2019-11-01,ORW,395012.30199999997
2019-11-01,OTH,2163957.102
2019-11-01,PC,666687.664
2019-11-01,RFO,862934.614
2019-11-01,SUN,8727985.78
2019-11-01,WND,50368717.746
2019-11-01,WOC,1111619.712
2019-11-01,WOO,163110.556
2019-11-01,WWW,6273686.364
2019-12-01,COL,143934336.732
2019-12-01,DFO,852095.942
2019-12-01,GEO,2365788.542
2019-12-01,HPS,-1058628.0
2019-12-01,HYC,42956362.724
2019-12-01,MLG,2841208.55
2019-12-01,NG,263946856.634
2019-12-01,NUC,146147150.0
2019-12-01,OOG,2214635.436
2019-12-01,ORW,425304.224
2019-12-01,OTH,2266158.46
2019-12-01,PC,925888.8740000001
2019-12-01,RFO,921968.368
2019-12-01,SUN,6906150.544
2019-12-01,WND,53287679.668
2019-12-01,WOC,1227135.336
2019-12-01,WOO,202136.298
2019-12-01,WWW,6710088.5
2020-01-01,COL,129159113.382
2020-01-01,DFO,741327.324
2020-01-01,GEO,2295062.798
2020-01-01,HPS,-753582.0
2020-01-01,HYC,48995714.362
2020-01-01,MLG,2882645.644
2020-01-01,NG,272167559.978
2020-01-01,NUC,148339292.0
2020-01-01,OOG,2310845.528
2020-01-01,ORW,425691.574
2020-01-01,OTH,2185985.85
2020-01-01,PC,1266574.836
2020-01-01,RFO,880531.076
2020-01-01,SUN,8917754.862
2020-01-01,WND,56242822.75
2020-01-01,WOC,1120405.652
2020-01-01,WOO,208311.854
2020-01-01,WWW,6652161.926
2020-02-01,COL,111327417.028
2020-02-01,DFO,614892.36
2020-02-01,GEO,2460355.364
2020-02-01,HPS,-493354.0
2020-02-01,HYC,51736123.546000004
2020-02-01,MLG,2637071.558
2020-02-01,NG,256035856.864
2020-02-01,NUC,131821148.0
2020-02-01,OOG,2304127.492
2020-02-01,ORW,387369.676
2020-02-01,OTH,1942566.124
2020-02-01,PC,1080171.892
2020-02-01,RFO,710957.968
2020-02-01,SUN,11122818.404
2020-02-01,WND,58220989.084
2020-02-01,WOC,1075518.904
2020-02-01,WOO,172276.476
2020-02-01,WWW,6239906.1
2020-03-01,COL,100563954.526
2020-03-01,DFO,506594.172
2020-03-01,GEO,2930336.816
2020-03-01,HPS,-706128.0
2020-03-01,HYC,47646034.964
2020-03-01,MLG,2890332.42
2020-03-01,NG,252373160.198
2020-03-01,NUC,127994420.0
2020-03-01,OOG,2094767.226
2020-03-01,ORW,402746.58
2020-03-01,OTH,2183057.198
2020-03-01,PC,1408296.984
2020-03-01,RFO,710950.958
2020-03-01,SUN,12699289.284
2020-03-01,WND,58639565.864
2020-03-01,WOC,897302.268
2020-03-01,WOO,164435.278
2020-03-01,WWW,6340275.318
2020-04-01,COL,80448221.168
2020-04-01,DFO,445716.936
2020-04-01,GEO,2757894.59
2020-04-01,HPS,-650060.0
2020-04-01,HYC,46388709.33
2020-04-01,MLG,2750963.952
2020-04-01,NG,221127630.186
2020-04-01,NUC,118340032.0
2020-04-01,OOG,1604123.83
2020-04-01,ORW,364238.874
2020-04-01,OTH,2146134.166
2020-04-01,PC,1227415.73
2020-04-01,RFO,657782.018
2020-04-01,SUN,15841458.2
2020-04-01,WND,59504457.942
2020-04-01,WOC,902183.046
2020-04-01,WOO,147923.234
2020-04-01,WWW,5687602.544
2020-05-01,COL,92350258.442
2020-05-01,DFO,539897.798
2020-05-01,GEO,2724537.046
2020-05-01,HPS,-733466.0
2020-05-01,HYC,59952321.01
2020-05-01,MLG,2798322.354
2020-05-01,NG,234371291.928
2020-05-01,NUC,128675940.0
2020-05-01,OOG,1768515.756
2020-05-01,ORW,380721.844
2020-05-01,OTH,2179950.97
2020-05-01,PC,1220571.08
2020-05-01,RFO,685581.39
2020-05-01,SUN,19306811.77
2020-05-01,WND,56755010.722
2020-05-01,WOC,702994.314
2020-05-01,WOO,156786.39
2020-05-01,WWW,5837604.934
2020-06-01,COL,129901703.556
2020-06-01,DFO,670368.176
2020-06-01,GEO,2548242.966
2020-06-01,HPS,-997862.0
2020-06-01,HYC,55998767.418
2020-06-01,MLG,2565552.476
2020-06-01,NG,286110846.852
2020-06-01,NUC,134410166.0
2020-06-01,OOG,1733075.4239999999
2020-06-01,ORW,347238.882
2020-06-01,OTH,2036823.366
2020-06-01,PC,1601512.076
2020-06-01,RFO,823499.07
2020-06-01,SUN,19308011.546
2020-06-01,WND,60424810.464
2020-06-01,WOC,664636.358
2020-06-01,WOO,141171.81
2020-06-01,WWW,5645815.31
2020-07-01,COL,178393836.09
2020-07-01,DFO,743941.56
2020-07-01,GEO,2662573.816
2020-07-01,HPS,-1371252.0
2020-07-01,HYC,53483558.964
2020-07-01,MLG,2736554.546
2020-07-01,NG,363136127.29
2020-07-01,NUC,138770880.0
2020-07-01,OOG,1874654.8699999999
2020-07-01,ORW,346350.702
2020-07-01,OTH,2185151.292
2020-07-01,PC,1674447.924
2020-07-01,RFO,931596.312
2020-07-01,SUN,21219546.298
2020-07-01,WND,45732396.416
2020-07-01,WOC,1025128.878
2020-07-01,WOO,152667.314
2020-07-01,WWW,6044359.446
2020-08-01,COL,181149645.208
2020-08-01,DFO,699021.6140000001
2020-08-01,GEO,2646048.196
2020-08-01,HPS,-1567276.0
2020-08-01,HYC,46567115.42
2020-08-01,MLG,2779480.076
2020-08-01,NG,347288834.04
2020-08-01,NUC,137964374.0
2020-08-01,OOG,2187077.822
2020-08-01,ORW,342140.822
2020-08-01,OTH,2214536.048
2020-08-01,PC,1574819.508
2020-08-01,RFO,929369.344
2020-08-01,SUN,18630843.12
2020-08-01,WND,46058663.804
2020-08-01,WOC,1141177.618
2020-08-01,WOO,145433.344
2020-08-01,WWW,6319881.38
2020-09-01,COL,135755315.234
2020-09-01,DFO,517547.984
2020-09-01,GEO,2576009.388
2020-09-01,HPS,-1049458.0
2020-09-01,HYC,37357619.854
2020-09-01,MLG,2617738.78
2020-09-01,NG,282794910.006
2020-09-01,NUC,131454634.0
2020-09-01,OOG,2025847.086
2020-09-01,ORW,348019.83400000003
2020-09-01,OTH,2031779.784
2020-09-01,PC,877895.522
2020-09-01,RFO,833984.404
2020-09-01,SUN,15464643.13
2020-09-01,WND,46371955.098
2020-09-01,WOC,1058175.772
2020-09-01,WOO,158603.702
2020-09-01,WWW,5790852.274
2020-10-01,COL,118498217.7
2020-10-01,DFO,646386.002
2020-10-01,GEO,2575122.0979999998
2020-10-01,HPS,-846486.0
2020-10-01,HYC,37620812.208
2020-10-01,MLG,2612534.378
2020-10-01,NG,262825157.842
2020-10-01,NUC,118724930.0
2020-10-01,OOG,1835493.266
2020-10-01,ORW,365470.562
2020-10-01,OTH,2134235.072
2020-10-01,PC,701344.282
2020-10-01,RFO,925397.584
2020-10-01,SUN,14170369.732
2020-10-01,WND,57645325.372
2020-10-01,WOC,1110960.462
2020-10-01,WOO,181162.668
2020-10-01,WWW,5680444.528
2020-11-01,COL,121518620.476
2020-11-01,DFO,635658.86
2020-11-01,GEO,2797578.282
2020-11-01,HPS,-738444.0
2020-11-01,HYC,41785318.332
2020-11-01,MLG,2567090.998
2020-11-01,NG,219621560.552
2020-11-01,NUC,123519954.0
2020-11-01,OOG,1899635.446
2020-11-01,ORW,338201.79600000003
2020-11-01,OTH,2133065.16
2020-11-01,PC,1224075.47
2020-11-01,RFO,788733.856
2020-11-01,SUN,11533038.78
2020-11-01,WND,66258810.204
2020-11-01,WOC,845752.236
2020-11-01,WOO,174609.016
2020-11-01,WWW,5902667.914
2020-12-01,COL,155957652.004
2020-12-01,DFO,788894.294
2020-12-01,GEO,2805632.64
2020-12-01,HPS,-735042.0
2020-12-01,HYC,43015694.37
2020-12-01,MLG,2745847.542
2020-12-01,NG,255726344.492
2020-12-01,NUC,139741956.0
2020-12-01,OOG,1998792.23
2020-12-01,ORW,353021.06
2020-12-01,OTH,2337085.15
2020-12-01,PC,1501519.288
2020-12-01,RFO,895184.888
2020-12-01,SUN,10182845.116
2020-12-01,WND,64021290.342
2020-12-01,WOC,1217605.542
2020-12-01,WOO,196188.666
2020-12-01,WWW,6296314.22
2021-01-01,COL,161242349.214
2021-01-01,DFO,718995.482
2021-01-01,GEO,2693565.752
2021-01-01,HPS,-848692.0
2021-01-01,HYC,49120081.394
2021-01-01,MLG,2779863.468
2021-01-01,NG,253059196.968
2021-01-01,NUC,143464926.0
2021-01-01,OOG,2069730.942
2021-01-01,ORW,410046.4
2021-01-01,OTH,2218588.126
2021-01-01,PC,1403300.666
2021-01-01,RFO,967857.26
2021-01-01,SUN,11118490.046
2021-01-01,WND,60120942.79
2021-01-01,WOC,1237208.3699999999
2021-01-01,WOO,185163.806
2021-01-01,WWW,6457803.008
2021-02-01,COL,173666703.9
2021-02-01,DFO,1927583.926
2021-02-01,GEO,2574500.904
2021-02-01,HPS,-850140.0
2021-02-01,HYC,40273018.346
2021-02-01,MLG,2431168.162
2021-02-01,NG,222365829.848
2021-02-01,NUC,125908320.0
2021-02-01,OOG,1639277.564
2021-02-01,ORW,366672.348
2021-02-01,OTH,1841301.57
2021-02-01,PC,1320626.108
2021-02-01,RFO,961518.492
2021-02-01,SUN,12660814.092
2021-02-01,WND,53431001.836
2021-02-01,WOC,1274295.916
2021-02-01,WOO,288201.196
2021-02-01,WWW,5718363.648
2021-03-01,COL,122527185.014
2021-03-01,DFO,659538.284
2021-03-01,GEO,2483676.956
2021-03-01,HPS,-471162.0
2021-03-01,HYC,42440868.188
2021-03-01,MLG,2729016.744
2021-03-01,NG,214037422.676
2021-03-01,NUC,127416476.0
2021-03-01,OOG,1720293.6739999999
2021-03-01,ORW,418596.936
2021-03-01,OTH,2119732.902
2021-03-01,PC,1289936.124
2021-03-01,RFO,761728.654
2021-03-01,SUN,18592363.294
2021-03-01,WND,78410496.022
2021-03-01,WOC,1280742.886
2021-03-01,WOO,160774.304
2021-03-01,WWW,6216865.222
2021-04-01,COL,107312859.22
2021-04-01,DFO,752700.696
2021-04-01,GEO,2575509.452
2021-04-01,HPS,-394438.0
2021-04-01,HYC,38777655.624
2021-04-01,MLG,2570508.74
2021-04-01,NG,214832535.94
2021-04-01,NUC,114184048.0
2021-04-01,OOG,1741857.178
2021-04-01,ORW,360485.074
2021-04-01,OTH,1938352.172
2021-04-01,PC,844359.22
2021-04-01,RFO,697742.612
2021-04-01,SUN,21783428.172
2021-04-01,WND,72315613.514
2021-04-01,WOC,599408.064
2021-04-01,WOO,153286.996
2021-04-01,WWW,5569976.52
2021-05-01,COL,126687354.602
2021-05-01,DFO,780005.442
2021-05-01,GEO,2669074.134
2021-05-01,HPS,-832372.0
2021-05-01,HYC,46617927.904
2021-05-01,MLG,2645700.724
2021-05-01,NG,229351583.152
2021-05-01,NUC,126788230.0
2021-05-01,OOG,1828691.7719999999
2021-05-01,ORW,382607.396
2021-05-01,OTH,2006675.356
2021-05-01,PC,1067883.742
2021-05-01,RFO,765488.172
2021-05-01,SUN,24914320.9
2021-05-01,WND,67573015.802
2021-05-01,WOC,1058086.492
2021-05-01,WOO,124856.04800000001
2021-05-01,WWW,5932793.404
2021-06-01,COL,173383011.092
2021-06-01,DFO,838593.402
2021-06-01,GEO,2554583.162
2021-06-01,HPS,-751140.0
2021-06-01,HYC,46908158.456
2021-06-01,MLG,2581691.272
2021-06-01,NG,298751111.052
2021-06-01,NUC,132140746.0
2021-06-01,OOG,1947593.842
2021-06-01,ORW,357499.052
2021-06-01,OTH,2011716.228
2021-06-01,PC,906469.756
2021-06-01,RFO,831012.924
2021-06-01,SUN,24393553.258
2021-06-01,WND,53343067.364
2021-06-01,WOC,1146192.278
2021-06-01,WOO,193645.148
2021-06-01,WWW,6175450.952
2021-07-01,COL,201688526.124
2021-07-01,DFO,721672.002
2021-07-01,GEO,2701385.158
2021-07-01,HPS,-1369500.0
2021-07-01,HYC,44195024.562
2021-07-01,MLG,2634838.236
2021-07-01,NG,340378726.288
2021-07-01,NUC,137663186.0
2021-07-01,OOG,2092774.738
2021-07-01,ORW,358926.73
2021-07-01,OTH,2082363.554
2021-07-01,PC,1361076.416
2021-07-01,RFO,851463.3200000001
2021-07-01,SUN,24383362.398
2021-07-01,WND,43431103.024
2021-07-01,WOC,1384547.49
2021-07-01,WOO,192474.418
2021-07-01,WWW,6496231.126
2021-08-01,COL,202407993.596
2021-08-01,DFO,890893.546
2021-08-01,GEO,2673915.988
2021-08-01,HPS,-1339502.0
2021-08-01,HYC,40656294.506
2021-08-01,MLG,2589322.972
2021-08-01,NG,345432010.31
2021-08-01,NUC,138942662.0
2021-08-01,OOG,2061026.2
2021-08-01,ORW,349757.318
2021-08-01,OTH,2062786.22
2021-08-01,PC,1493209.36
2021-08-01,RFO,1251222.506
2021-08-01,SUN,23933655.634
2021-08-01,WND,54142244.076
2021-08-01,WOC,1301203.882
2021-08-01,WOO,251494.244
2021-08-01,WWW,6629344.614
2021-09-01,COL,156673354.368
2021-09-01,DFO,695513.24
2021-09-01,GEO,2686422.246
2021-09-01,HPS,-867686.0
2021-09-01,HYC,34044533.058
2021-09-01,MLG,2502319.782
2021-09-01,NG,276428817.286
2021-09-01,NUC,129040062.0
2021-09-01,OOG,1968375.818
2021-09-01,ORW,370890.128
2021-09-01,OTH,1949208.418
2021-09-01,PC,1276069.824
2021-09-01,RFO,1015786.198
2021-09-01,SUN,22428499.266
2021-09-01,WND,57995605.802
2021-09-01,WOC,1080326.12
2021-09-01,WOO,188511.616
2021-09-01,WWW,6010940.692
2021-10-01,COL,124051335.462
2021-10-01,DFO,755104.5380000001
2021-10-01,GEO,2637632.44
2021-10-01,HPS,-853544.0
2021-10-01,HYC,34265872.458
2021-10-01,MLG,2503232.206
2021-10-01,NG,263703362.846
2021-10-01,NUC,116802224.0
2021-10-01,OOG,2124232.256
2021-10-01,ORW,376706.926
2021-10-01,OTH,1964444.516
2021-10-01,PC,1309710.132
2021-10-01,RFO,853775.0700000001
2021-10-01,SUN,18536077.098
2021-10-01,WND,64430222.88
2021-10-01,WOC,1092950.092
2021-10-01,WOO,179888.924
2021-10-01,WWW,5670328.38
2021-11-01,COL,113655798.372
2021-11-01,DFO,790829.486
2021-11-01,GEO,2731143.942
2021-11-01,HPS,-754960.0
2021-11-01,HYC,38746499.354
2021-11-01,MLG,2405556.32
2021-11-01,NG,244866518.372
2021-11-01,NUC,125498636.0
2021-11-01,OOG,1741581.24
2021-11-01,ORW,380731.81
2021-11-01,OTH,1939129.426
2021-11-01,PC,1566027.666
2021-11-01,RFO,791414.768
2021-11-01,SUN,15590202.004
2021-11-01,WND,71502181.274
2021-11-01,WOC,1196896.37
2021-11-01,WOO,190784.282
2021-11-01,WWW,5780070.744
2021-12-01,COL,118535849.41
2021-12-01,DFO,917292.184
2021-12-01,GEO,2968843.866
2021-12-01,HPS,-890232.0
2021-12-01,HYC,47123751.144
2021-12-01,MLG,2671452.938
2021-12-01,NG,255172860.16
2021-12-01,NUC,141439674.0
2021-12-01,OOG,1859039.242
2021-12-01,ORW,401514.27999999997
2021-12-01,OTH,2145833.754
2021-12-01,PC,1182626.8299999998
2021-12-01,RFO,826603.6
2021-12-01,SUN,12181730.524
2021-12-01,WND,79698055.234
2021-12-01,WOC,1513342.726
2021-12-01,WOO,191707.5
2021-12-01,WWW,6267176.954
2022-01-01,COL,173603277.31
2022-01-01,DFO,3132810.644
2022-01-01,GEO,2940282.38
2022-01-01,HPS,-986620.0
2022-01-01,HYC,48395226.89
2022-01-01,MLG,2478489.528
2022-01-01,NG,269895061.286
2022-01-01,NUC,141153750.0
2022-01-01,OOG,2009490.142
2022-01-01,ORW,384990.444
2022-01-01,OTH,2058140.1
2022-01-01,PC,1127686.938
2022-01-01,RFO,2814475.98
2022-01-01,SUN,15643251.47
2022-01-01,WND,74832641.034
2022-01-01,WOC,1573176.794
2022-01-01,WOO,263569.286
2022-01-01,WWW,6211709.376
2022-02-01,COL,140619958.932
2022-02-01,DFO,1068971.852
2022-02-01,GEO,2485768.822
2022-02-01,HPS,-824516.0
2022-02-01,HYC,42641136.456
2022-02-01,MLG,2265893.486
2022-02-01,NG,229890856.414
2022-02-01,NUC,123704354.0
2022-02-01,OOG,1771868.95
2022-02-01,ORW,345339.006
2022-02-01,OTH,1800108.376
2022-02-01,PC,1242323.892
2022-02-01,RFO,995684.5
2022-02-01,SUN,18053518.778
2022-02-01,WND,75289252.15
2022-02-01,WOC,1312796.946
2022-02-01,WOO,164018.982
2022-02-01,WWW,5794208.316
2022-03-01,COL,120933845.544
2022-03-01,DFO,858791.618
2022-03-01,GEO,2572674.622
2022-03-01,HPS,-635016.0
2022-03-01,HYC,48872832.994
2022-03-01,MLG,2476809.938
2022-03-01,NG,224954535.132
2022-03-01,NUC,126307402.0
2022-03-01,OOG,1905961.452
2022-03-01,ORW,375870.468
2022-03-01,OTH,1958035.466
2022-03-01,PC,999837.064
2022-03-01,RFO,899901.1560000001
2022-03-01,SUN,23388444.152
2022-03-01,WND,86061095.936
2022-03-01,WOC,1103701.392
2022-03-01,WOO,158943.258
2022-03-01,WWW,5867294.982
2022-04-01,COL,109536981.124
2022-04-01,DFO,622665.8099999999
2022-04-01,GEO,2564157.148
2022-04-01,HPS,-530452.0
2022-04-01,HYC,40131672.766
2022-04-01,MLG,2361919.038
2022-04-01,NG,211011693.126
2022-04-01,NUC,110579080.0
2022-04-01,OOG,1842104.814
2022-04-01,ORW,321975.5
2022-04-01,OTH,1882432.126
2022-04-01,PC,1055733.962
2022-04-01,RFO,732863.318
2022-04-01,SUN,26803266.32
2022-04-01,WND,92334189.546
2022-04-01,WOC,1121286.162
2022-04-01,WOO,142858.014
2022-04-01,WWW,5472871.224
2022-05-01,COL,123552599.114
2022-05-01,DFO,756564.0
2022-05-01,GEO,2654102.844
2022-05-01,HPS,-933492.0
2022-05-01,HYC,46717559.164
2022-05-01,MLG,2427138.948
2022-05-01,NG,254182046.826
2022-05-01,NUC,126763248.98
2022-05-01,OOG,2072839.3739999998
2022-05-01,ORW,314327.422
2022-05-01,OTH,1941914.2719999999
2022-05-01,PC,1192934.39
2022-05-01,RFO,825179.846
2022-05-01,SUN,30240416.468
2022-05-01,WND,84247395.17
2022-05-01,WOC,1510889.748
2022-05-01,WOO,86865.23
2022-05-01,WWW,5814754.77
2022-06-01,COL,145677597.818
2022-06-01,DFO,857578.992
2022-06-01,GEO,2552780.438
2022-06-01,HPS,-1178130.0
2022-06-01,HYC,51975590.374
2022-06-01,MLG,2414503.55
2022-06-01,NG,311033992.206
2022-06-01,NUC,131430840.0
2022-06-01,OOG,1973456.718
2022-06-01,ORW,331219.714
2022-06-01,OTH,1917710.738
2022-06-01,PC,1366991.354
2022-06-01,RFO,762314.268
2022-06-01,SUN,32104665.012
2022-06-01,WND,67535061.344
2022-06-01,WOC,1248610.0219999999
2022-06-01,WOO,173732.358
2022-06-01,WWW,6089132.574
2022-07-01,COL,171375840.828
2022-07-01,DFO,847388.076
2022-07-01,GEO,2682953.598
2022-07-01,HPS,-1536844.0
2022-07-01,HYC,49134909.206
2022-07-01,MLG,2466196.45
2022-07-01,NG,378084388.404
2022-07-01,NUC,137713838.0
2022-07-01,OOG,2166967.892
2022-07-01,ORW,345806.954
2022-07-01,OTH,1963705.712
2022-07-01,PC,975735.1560000001
2022-07-01,RFO,1030157.772
2022-07-01,SUN,31530941.93
2022-07-01,WND,58949956.49
2022-07-01,WOC,1454100.3
2022-07-01,WOO,211687.946
2022-07-01,WWW,6552234.248
2022-08-01,COL,168983096.308
2022-08-01,DFO,821202.37
2022-08-01,GEO,2708019.528
2022-08-01,HPS,-1279218.0
2022-08-01,HYC,42265898.036
2022-08-01,MLG,2408715.264
2022-08-01,NG,377719337.634
2022-08-01,NUC,137793834.0
2022-08-01,OOG,2016389.878
2022-08-01,ORW,348793.238
2022-08-01,OTH,1847314.156
2022-08-01,PC,1151751.176
2022-08-01,RFO,968608.092
2022-08-01,SUN,29004701.13
2022-08-01,WND,49436832.392
2022-08-01,WOC,1446203.352
2022-08-01,WOO,212430.35
2022-08-01,WWW,6412481.264
2022-09-01,COL,128765784.124
2022-09-01,DFO,635213.55
2022-09-01,GEO,2658767.772
2022-09-01,HPS,-1195912.0
2022-09-01,HYC,34052294.508
2022-09-01,MLG,2311267.634
2022-09-01,NG,313895725.13
2022-09-01,NUC,127466372.0
2022-09-01,OOG,1973039.756
2022-09-01,ORW,318376.542
2022-09-01,OTH,1690097.33
2022-09-01,PC,1296247.546
2022-09-01,RFO,1058539.932
2022-09-01,SUN,26572270.438
2022-09-01,WND,54662267.114
2022-09-01,WOC,1230854.554
